feature	Pathway1	Pathway2	Pathway3	Pathway4	Pathway5	Pathway6	Pathway7	Pathway8	Pathway9	Pathway10	Pathway11	Pathway12	Pathway13	Pathway14	Pathway15	Pathway16	Pathway17	Pathway18	Pathway19	Pathway20	Pathway21	Pathway22	Pathway23	Pathway24	Pathway25	Pathway26	Pathway27	Pathway28	Pathway29	Pathway30	Pathway31	Pathway32	Pathway33	Pathway34	Pathway35	Pathway36	Pathway37	Pathway38	Pathway39	Pathway40	Pathway41	Pathway42	Pathway43	Pathway44	Pathway45	Pathway46	Pathway47	Pathway48	Pathway49	Pathway50	Pathway51	Pathway52	Pathway53	Pathway54	Pathway55	Pathway56	Pathway57	Pathway58	Pathway59	Pathway60	Pathway61	Pathway62	Pathway63	Pathway64	Pathway65	Pathway66	Pathway67	Pathway68	Pathway69	Pathway70	Pathway71	Pathway72	Pathway73	Pathway74	Pathway75	Pathway76	Pathway77	Pathway78	Pathway79	Pathway80	Pathway81	Pathway82	Pathway83	Pathway84	Pathway85	Pathway86	Pathway87	Pathway88	Pathway89	Pathway90	Pathway91	Pathway92	Pathway93	Pathway94	Pathway95	Pathway96	Pathway97	Pathway98	Pathway99	Pathway100	Pathway101	Pathway102	Pathway103	Pathway104	Pathway105	Pathway106	Pathway107	Pathway108	Pathway109	Pathway110	Pathway111	Pathway112	Pathway113	Pathway114	Pathway115	Pathway116	Pathway117	Pathway118	Pathway119	Pathway120	Pathway121	Pathway122	Pathway123	Pathway124	Pathway125	Pathway126	Pathway127	Pathway128	Pathway129	Pathway130	Pathway131	Pathway132	Pathway133	Pathway134	Pathway135	Pathway136	Pathway137	Pathway138	Pathway139	Pathway140	Pathway141	Pathway142	Pathway143	Pathway144	Pathway145	Pathway146	Pathway147	Pathway148	Pathway149	Pathway150	Pathway151	Pathway152	Pathway153	Pathway154	Pathway155	Pathway156	Pathway157	Pathway158	Pathway159	Pathway160	Pathway161	Pathway162	Pathway163	Pathway164	Pathway165	Pathway166
KM2039	0.163129	0.772964	0.000319503	0.000294869	0.000391124	0.000210469	0.000418115	0.000432081	0.000414752	0.000271337	0.000170937	0.000446903	0.000472754	0.000346953	0.000323653	0.00017161	0.000206728	0.000389599	0.00019536	0.000448086	0.000249756	0.000187116	0.000151183	0.000252954	0.000337893	0.000370992	0.000445416	0.00016295	0.00032708	0.000293604	0.000272509	0.000482744	0.00016557	0.000196038	8.37e-05	0.00018022	0.000336938	0.000502407	0.000377696	5.77e-05	0.000180673	0.000299031	0.000227936	0.000228732	0.000274101	0.000251205	0.000221	0.00042927	0.000333427	0.00052244	6.55e-05	0.000156315	0.00021983	0.000374281	0.000375505	0.000350296	0.000171406	0.000378761	0.000299031	0.000451212	0.000324737	0.00018161	0.000184238	0.000186073	0.000186765	0.00030323	0.000215608	0.000380965	0.000390612	0.000329562	0.000524042	0.000251464	0.000245993	0.000207613	0.000444575	0.000453325	0.000295468	0.000282286	0.000245659	0.000308971	0.000181478	0.000364577	0.000415199	0.00017128	0.000319841	0.000453325	0.000229078	0.000349894	0.000277263	0.000430799	0.000442529	0.000434327	0.000178702	0.000250367	0.000185269	0.000308857	0.000427582	0.000173573	0.000120995	0.00030546	0.000131708	0.000127813	0.00020939	0.000177766	0.000220417	0.000235959	0.000351263	0.000249345	0.000512822	0.000183797	0.00016688	2.87e-05	0.000260882	0.00023309	0.000209566	0.000352814	0.000209566	0.000270977	0.000368027	0.00022017	0.000158859	0.000566539	0.000344455	0.000176905	0.000298449	0.000260358	0.000275412	0.000407445	0.000333048	0.000284742	0.000243758	0.000171079	0.000390612	0.000390612	0.000323653	0.000388535	0.000366104	0.000130503	0.000480575	0.000246934	0.000307367	0.000272916	8.49e-05	0.000437523	0.000273487	0.000381057	0.000284511	0.000190875	0.000574571	0.000193842	0.000236195	0.000307536	0.000307495	0.000293551	0.000425358	0.000229689	0.000186944	0.000176407	0.000296411	0.000297599	0.000217879	0.00018885	0.000329913	0.000429692	0.00038606	0.000506059
KM2041	0.222707	0.724454	0.000402799	0.00010738	0.000574588	7.57e-05	0.000583301	0.000630416	0.000636201	0.000242526	3.34e-05	0.000518875	0.000607056	0.000524643	0.000490459	0.000308241	0.000137164	0.000579693	3.97e-05	0.00066922	3.04e-05	0.00016191	0.000120513	9.93e-05	0.000448145	0.000553252	0.000765417	2.8e-05	9.48e-05	0.000442146	0.000334027	0.000535258	0.000250373	2.38e-05	0.000310885	2.1e-05	0.000585814	0.000670763	0.000423043	0.000235495	6.7e-05	0.000527486	7.1e-05	3.02e-05	0.000214472	0.00026594	7.98e-05	0.000646119	8.9e-05	0.000672502	0.000158999	3.06e-05	0.000243743	0.000600145	0.000469129	0.000432458	0.000101799	0.000608579	0.000527486	0.00050707	4.4e-05	0.00029041	0.000160703	2.36e-05	5.99e-05	8.55e-05	0.000139387	0.000470694	0.000610683	0.000182366	0.000862595	3.12e-05	3.98e-05	2.94e-05	0.000603819	0.000607902	0.000421692	0.000390606	0.00018408	0.000240524	2.36e-05	0.000587173	0.00061964	2.15e-05	0.000525883	0.000607902	2.72e-05	0.000493564	0.000115666	0.000567891	0.000665169	0.000648552	2.91e-05	0.000305259	8e-05	0.000174701	0.000500579	0.000221492	0.000154425	0.000439272	8.54e-05	0.000273641	0.000460118	2.84e-05	0.000250242	6.79e-05	0.000284148	7.42e-05	0.000445041	2.91e-05	0.000124208	1.53e-05	0.000208524	0.000184404	0.000128194	0.000515246	0.000128194	0.000207876	0.000300911	4.67e-05	0.000283959	0.00104875	0.000547053	2.96e-05	0.000129671	3.61e-05	0.000415991	0.000247237	0.000535381	3.23e-05	3.02e-05	0.000102274	0.000610683	0.000610683	0.000490459	0.00053679	0.000641896	3.86e-05	0.000627958	0.000434099	0.000277031	7.04e-05	1.29e-05	0.000562135	4.17e-05	0.000470694	3.71e-05	0.000301618	0.00022315	0.000180097	2.98e-05	5.72e-05	5.72e-05	7.94e-05	0.00052742	0.000386505	0.000116409	0.000300699	7.38e-05	0.000404562	0.000151007	0.000226327	0.000521164	0.000531281	0.000317034	0.0005389
KM2043	0.208331	0.732779	0.000415899	0.000378044	0.000597984	2.99e-05	0.000566439	0.000595902	0.000541625	0.000281964	1.85e-05	0.00056505	0.000587342	0.000451798	0.000422677	0.000142958	7.51e-05	0.000528803	0.00020553	0.0006404	3.94e-05	5.05e-05	0.000425455	0.000170475	0.000576024	0.000520653	0.000748021	5.1e-05	0.000368644	0.000352665	0.000486731	0.000606971	0.000199683	5e-05	0.000203609	4.43e-05	0.000450753	0.000619528	0.000446406	0.000191342	8.85e-05	0.000467021	7.62e-05	0.000151802	0.000308574	0.000335449	0.000260621	0.000568396	0.000178547	0.000771339	0.000471271	0.000192631	0.000332727	0.00046728	0.000495736	0.000409999	0.000176526	0.000481894	0.000467021	0.00056849	9.07e-05	0.000240919	4.08e-05	4.99e-05	0.000337878	0.000335633	0.000136872	0.000482722	0.000554271	0.000323728	0.000861386	4.52e-05	0.000133167	5.05e-05	0.000543041	0.000560807	0.000492667	0.00046729	0.000210108	0.000272442	2.89e-05	0.000593132	0.000546676	0.000331295	0.000433572	0.000560807	3.59e-05	0.000506368	0.00015385	0.000541247	0.000587428	0.000563714	1.61e-05	0.000520062	0.000101319	0.00024199	0.000483897	0.000251883	0.000228889	0.000373235	0.000147497	0.000124626	0.000345296	1.65e-05	0.000204546	0.000246243	0.000366512	0.000237073	0.000566834	0.000216507	0.000136834	0.000153877	0.000262628	0.000187636	0.000153078	0.000598483	0.000153078	0.000245851	0.000357517	0.00030761	0.000414912	0.000925134	0.000468687	0.00018762	0.000317643	9.86e-05	0.00044373	0.000359083	0.000440117	0.000113504	3.6e-05	0.000195736	0.000554271	0.000554271	0.000422677	0.000528082	0.000464028	7.43e-05	0.000668331	0.000295241	0.000311629	0.000291447	0.000140503	0.000450021	0.000158298	0.000482789	1.62e-05	9.59e-05	0.000352383	0.000223673	3.23e-05	0.000138001	0.000137997	0.000235107	0.000440036	0.000360875	5.57e-05	0.000282068	9.64e-05	0.000377169	3.37e-05	0.000380101	0.000453354	0.000527462	0.000375298	0.000626145
KM2044	0.191936	0.744651	0.000375704	0.000384133	0.000529259	8.54e-05	0.000558839	0.000572229	0.000571471	0.000271473	6.77e-05	0.000488983	0.000497439	0.000502943	0.000494005	0.000211179	0.000197133	0.00051693	0.000243803	0.000604236	0.000191729	0.000224711	0.000135951	0.000277625	0.000405943	0.000491073	0.000571283	0.00012594	0.000393296	0.000466898	0.000399272	0.000510369	0.000345371	5.91e-05	5.43e-05	5.28e-05	0.000445103	0.000575359	0.000539362	0.000306728	2.93e-05	0.000465978	0.000197003	0.000126932	0.000189956	0.000234373	0.000240823	0.000559972	0.000131193	0.000587469	6.07e-05	0.000209728	0.000364522	0.000468771	0.000473898	0.000446537	0.000188798	0.000428526	0.000465978	0.000487247	0.00017007	0.00012597	0.000175587	5.89e-05	0.00023698	0.000358807	0.000127462	0.000338286	0.000563093	0.000311779	0.000692359	0.000201298	0.000306542	0.000154224	0.000644205	0.000678468	0.000455821	0.00043665	0.00036018	0.000433444	0.000136829	0.000521698	0.000556119	0.000223211	0.000370541	0.000678468	0.000168082	0.000501171	9.72e-05	0.000514333	0.000586694	0.000573919	6.82e-05	0.000302971	6.57e-05	8.7e-05	0.000381966	0.000394812	0.000222983	0.000536972	0.000181723	5.67e-05	0.000171746	9.46e-05	0.000287365	0.000257927	0.000513941	0.000411836	0.000524604	0.00026013	0.000278598	0.000173742	0.000259695	0.000350472	0.00029059	0.000581842	0.00029059	0.000390101	0.000496046	0.000296479	0.000152025	0.000770902	0.000430558	0.000200491	0.000335209	0.000230711	0.000370698	0.000446528	0.000375857	0.000283832	0.000181325	0.000198701	0.000563093	0.000563093	0.000464384	0.000502079	0.000384476	0.000118733	0.000551075	0.000408695	0.000444588	0.000406588	0.000136556	0.000299585	0.000160297	0.000338629	0.000141368	8.23e-05	0.000455668	0.000268983	0.00016909	0.000206233	0.000206191	0.000267997	0.000451924	0.000293291	7.27e-05	0.000173061	6.42e-05	0.000392504	0.000154205	0.000223794	0.000457792	0.000545204	0.000573662	0.000522534
KM2045	0.147931	0.782626	2.25e-05	0.000145371	0.000620196	5.77e-06	0.000616984	0.000611408	0.000615321	0.000274425	1.83e-05	0.000643795	0.00058907	0.00029109	0.000293004	3.29e-05	5.3e-06	0.00060951	0.000480926	0.000789176	0.000359634	1.5e-05	0.000131801	9.01e-05	0.000572137	0.00052728	0.00049935	9.46e-05	0.000188409	0.000585554	0.000461818	0.000683102	0.00065812	1.9e-05	0	2.09e-05	0.000377399	0.000878335	0.000572275	0.00037116	0.000234298	0.000571098	0.000100521	7.37e-05	0.000143309	0.000166789	0.000610005	0.000639142	3.3e-05	0.000401784	0.000142663	2.72e-05	0.000494795	0.00063457	0.000587584	0.000584872	0.00037752	0.000596264	0.000571098	0.000631971	2.33e-05	1.27e-05	1.79e-05	2.37e-05	0.000568746	0.000114255	0.000130736	4.53e-05	0.000571541	0.000499048	0.000626772	0.000361005	0.000333018	0.000342061	0.00064097	0.000655514	0.000530031	0.000554816	0.000379921	0.000446323	0.00014986	0.000606136	0.000590423	0.000542391	0.000362453	0.000655514	0.000341812	0.000658252	9.32e-06	0.000639087	0.00065116	0.000643485	1.99e-05	0.00054121	8.36e-05	0.000228677	0.000782161	0.000586142	0.000503124	0.000349444	0.000125797	1.55e-05	8.77e-06	1.43e-05	0.000218374	0.00024868	0.000402677	0.000565027	0.00072714	0.000323511	0.00026259	0.000325148	0.000315834	0.000333999	0.000302719	0.000730977	0.000302719	0.000432647	0.000539233	0.000486213	0	0.00062005	0.000583754	0.000320436	0.000335799	0.000111707	0.000383112	0.000160563	0.000371711	0.000381377	0.000353204	0.000298799	0.000571541	0.000571541	0.000261772	0.000122577	1.15e-05	0.000187698	0.000844433	0.000364555	0.00046716	0.000662101	0.000357253	0.000573185	0.000289548	4.59e-05	0.000167797	0.000366614	0.000681774	0.00040359	0.000344979	6.17e-05	6.1e-05	0.000419213	0.000318938	0.000305805	0.000183898	0.000281875	4.29e-06	0.000525256	1.46e-05	0.00030158	0.000596175	0.000563843	0.000622272	0.000728002
KM2046	0.194233	0.743905	0.000555474	0.000168772	0.000686325	2.47e-05	0.000713373	0.000778299	0.000765313	0.000267113	1.72e-05	0.000672768	0.000786638	0.000628348	0.0005879	0.000374888	0.000114243	0.000678851	8.6e-05	0.000635182	1.43e-05	0.000113075	0.000173255	0.000185361	0.000564069	0.000708756	0.00100678	1.22e-05	0.000166294	0.000571138	0.000468753	0.000709851	0.000279963	1.01e-05	0.000290842	8.88e-06	0.000671983	0.000729506	0.000385435	0.000173753	0.000249036	0.000575476	4.23e-05	1.37e-05	0.000470892	0.000508097	0.000115531	0.000732982	5.59e-05	0.000941116	7.23e-05	6.03e-05	0.000190157	0.000651594	0.000540256	0.000589921	0.000121007	0.000667084	0.000575476	0.000673163	0.00027427	0.000345266	2.94e-05	1.01e-05	6.96e-05	0.000137216	7.72e-05	0.000616858	0.000706399	0.000339212	0.00105584	1.5e-05	0.000228919	2.55e-05	0.000712253	0.000717959	0.000495251	0.000460517	0.000115681	0.000154194	7.72e-06	0.000702888	0.000789642	2.61e-05	0.000616079	0.000717959	1.59e-05	0.000565757	0.000231856	0.000678034	0.000761186	0.000735785	1.48e-05	0.000510398	0.000162735	0.000287622	0.000563715	0.000261733	4.34e-05	0.000571948	0.000278791	0.000221214	0.000461485	1.75e-05	0.000186869	8.6e-05	0.000308352	0.000113459	0.000527576	5.8e-05	7.72e-05	5.81e-05	0.000205466	0.000113943	7.41e-05	0.000713535	7.41e-05	0.000135264	0.000205172	9.22e-05	0.000498715	0.00127281	0.000574854	4.68e-05	0.000252492	1.84e-05	0.00060732	0.00060829	0.000623957	1.8e-05	1.39e-05	0.000109238	0.000706399	0.000706399	0.0005879	0.000657828	0.00066401	5.44e-05	0.000797955	0.000268483	0.000199089	0.000121905	2.41e-05	0.00054211	0.00027671	0.000616858	2.28e-05	8.33e-05	0.00036549	0.000151975	1.34e-05	3.48e-05	3.48e-05	0.000203729	0.000635732	0.000426871	0.000169246	0.000328155	0.000167158	0.00051069	2.44e-05	0.000196771	0.000470808	0.000633883	0.000277713	0.000723021
KM2051	0.236086	0.70924	0.000385344	0.000192006	0.000529254	9.02e-05	0.000820233	0.000848763	0.000574289	0.000160714	7.18e-05	0.000710095	0.000562169	0.000618232	0.000573578	0.000193226	0.000120535	0.000465158	0.000129793	0.000654781	8.35e-05	6.21e-05	0.00018103	0.000197093	0.000247163	0.000733871	0.000760605	8.87e-05	0.000198992	0.000574956	0.000283179	0.000741034	4.59e-05	6.77e-05	0.000166217	6.08e-05	0.000635091	0.000405392	0.000291289	6.15e-05	6.48e-05	0.000365835	0.000127882	5.22e-05	0.000242579	0.000307598	0.000121861	0.000690355	0.000166143	0.000772007	0.000203053	8.24e-05	9.62e-05	0.000501068	0.000396902	0.000590254	0.000104877	0.000620359	0.000365835	0.000717849	0.000253758	0.000190388	0.000101033	6.51e-05	9.07e-05	0.000171589	8.95e-05	0.000488799	0.00068403	0.000217025	0.000669372	9.01e-05	0.000163516	7.04e-05	0.000626652	0.0006306	0.000336011	0.000304492	0.000106264	0.000157643	3.27e-05	0.000599921	0.000617618	4.34e-05	0.000450698	0.0006306	7.05e-05	0.000358308	0.000130514	0.000556959	0.00070291	0.000702346	6.67e-05	0.000220024	8.61e-05	0.000185106	0.00062186	0.000203213	8.69e-05	0.000576676	0.000136487	0.000123968	0.000200004	8.8e-05	0.000145417	0.000137078	0.000253379	8.47e-05	0.000366505	7.6e-05	6.31e-05	7.29e-05	0.000230219	9.82e-05	7.6e-05	0.000368807	7.6e-05	0.000127848	0.000235654	0.00011395	0.000243244	0.000987237	0.000539413	0.000127707	0.000126093	9.47e-05	0.000255704	0.000661235	0.000434473	0.000137534	7.91e-05	0.000104999	0.00068403	0.00068403	0.000561564	0.000509465	0.000503709	8.69e-05	0.000472545	0.000175143	0.000189456	8.46e-05	1.69e-05	0.000645302	6.6e-05	0.000489636	6.96e-05	9.74e-05	0.000281974	0.000145929	7.39e-05	0.000115218	0.000115203	0.000114259	0.000473414	0.000176476	0.000146586	0.000242704	8.64e-05	0.000342219	8.99e-05	0.000147508	0.000339958	0.000686046	0.000184775	0.000751191
KM2052	0.206659	0.727573	0.000452384	0.000300936	0.000669825	0.000159824	0.000535567	0.000607205	0.00062823	0.000258486	7.93e-05	0.000522149	0.000642682	0.000520337	0.000539556	0.000221163	0.000171992	0.000575988	0.000159801	0.000471476	9.65e-05	9.5e-05	0.000113668	0.000260245	0.000505958	0.000490598	0.000820104	0.000108343	0.000338409	0.000325731	0.000389222	0.000557368	0.000275134	0.000110213	0.000240437	9.89e-05	0.00058652	0.000476025	0.00043957	2.1e-05	0.000180624	0.000459798	0.000139593	0.000168927	0.000390441	0.000425234	0.000144197	0.000677816	0.000209246	0.000894101	0.000282822	0.000149086	0.000222036	0.000502644	0.000430664	0.000493383	0.000175189	0.000515593	0.000459798	0.000523827	0.00018418	0.000414445	0.000301807	0.000107053	0.000244913	0.000265713	0.000152245	0.000552959	0.000680731	0.000388741	0.000768409	9.99e-05	0.000107825	8.9e-05	0.000684538	0.000691018	0.000556453	0.000534029	0.000125335	0.000173684	5.73e-05	0.000624399	0.000617495	0.000190255	0.00049962	0.000691018	8.7e-05	0.000527927	0.000230299	0.00062231	0.00067711	0.000654225	7.42e-05	0.000538448	0.000152286	0.000256009	0.000749268	0.000270456	0.000162105	0.000435099	0.000178613	0.000145698	0.000339082	7.14e-05	0.000224078	0.000189528	0.000378674	0.000235504	0.000542656	0.000162761	7.41e-05	8.93e-05	0.000392843	0.000109644	8.65e-05	0.000635669	8.65e-05	0.000152634	0.0002525	0.000221705	0.000347304	0.000823952	0.000449447	0.000106277	0.00041561	0.000169393	0.000326803	0.000444756	0.000497537	0.000103604	9.52e-05	0.000279989	0.000680731	0.000680731	0.000479085	0.00059335	0.000572863	0.000100596	0.000562057	0.000266242	0.000223682	0.000342996	3.35e-05	0.000649673	0.000185042	0.00055324	9.2e-05	8.99e-05	0.000411807	0.000132784	9.35e-05	0.000147296	0.000147283	0.000202795	0.000484719	0.000315507	0.00010029	0.000363158	0.00016203	0.000329359	0.000287273	0.000259663	0.000375929	0.00066387	0.000466444	0.000571696
KM2055	0.162681	0.781181	0.000399237	0.000240625	0.00043262	0.000122669	0.000419859	0.000430479	0.000489238	0.000253048	9.99e-05	0.000472736	0.000578805	0.000375082	0.000359765	0.00028461	0.000110496	0.000468297	0.0001477	0.000473661	0.000105578	9.25e-05	0.000219536	0.000207382	0.000344847	0.000409241	0.000692115	0.000115236	0.000260147	0.000316197	0.000315895	0.000493972	0.000126863	0.000123664	0.000202494	0.000112456	0.000424584	0.000547669	0.000319864	6.13e-05	0.00023174	0.000388668	0.000170975	0.000165901	0.000313083	0.000333718	0.000141785	0.000492656	0.000286109	0.000601354	0.000259178	0.000150267	0.000153884	0.000505091	0.000405687	0.000410558	0.000154687	0.000514466	0.000388668	0.000469985	0.000381997	0.000261515	0.000225388	0.000121164	0.0001989	0.000216608	0.000101673	0.000411352	0.000432237	0.000337089	0.000623273	0.000106691	0.000104501	9.15e-05	0.000437294	0.00045445	0.000371841	0.000353863	0.00013559	0.000178715	7.19e-05	0.000471317	0.000491264	0.000122868	0.000399615	0.00045445	9.27e-05	0.000377166	0.000212084	0.000476776	0.000519057	0.000495301	9.3e-05	0.000401058	0.000153091	0.000236872	0.000405089	0.000210164	7.16e-05	0.00034641	0.000160883	0.000247243	0.000359513	0.000112946	0.000138162	0.000181229	0.000288744	0.000240064	0.000494659	0.000152904	8.29e-05	6.57e-05	0.000199608	0.000118911	9.62e-05	0.000470475	9.62e-05	0.000161816	0.000243692	0.000139385	0.000258799	0.000723939	0.000425758	9.81e-05	0.000244201	0.000160464	0.000341822	0.0004162	0.000408069	0.000129936	0.000101811	0.000158259	0.000432237	0.000432237	0.000359765	0.0004816	0.000566188	9.78e-05	0.000572884	9.79e-05	0.000214395	0.00041348	5.27e-05	0.000383366	0.000133391	0.000411523	0.00013619	0.000146938	0.000357973	0.000136575	9.77e-05	0.000232721	0.000232684	0.000178079	0.000413815	0.000323789	0.000145885	0.000291442	0.000156659	0.000359259	0.000206482	0.000152739	0.000385893	0.000420495	0.000259048	0.000498061
KM2056	0.0753868	0.847949	0.000274117	0.000327202	0.000395985	0.000270147	0.000323549	0.000325968	0.000328021	0.000334019	0.000265659	0.000416747	0.00041964	0.000253527	0.000240432	0.000204074	0.000284715	0.000322298	0.000298665	0.000340809	0.000315113	0.000360342	0.000320064	0.000327807	0.000362301	0.000331949	0.000422776	0.000320109	0.000413712	0.000181335	9.84e-05	0.000444246	4.65e-05	0.00035001	4.89e-05	0.0003748	0.000305311	0.000647653	0.000260986	1.29e-05	1.66e-05	0.000139681	0.000344703	0.000399406	0.000291585	0.000256309	0.000406697	0.000380685	0.000380001	0.000533329	0.000103693	0.000114053	3.24e-05	0.000347801	0.000387497	0.000250708	0.000327013	0.000348955	0.000212036	0.000404183	0.000335823	0.000284675	0.000196296	0.000363732	0.000364229	0.0003842	0.000266434	0.000422166	0.000290118	0.000456672	0.000552804	0.000304868	0.000236354	0.000253522	0.000426457	0.000459768	0.000279062	0.000203111	0.000208553	0.000242585	0.000236684	0.000257543	0.000287658	0.000278647	0.00022753	0.000459768	0.000275057	0.000323149	0.000355218	0.00040618	0.000368468	0.000391025	0.000266992	0.000286555	0.000281211	0.000456672	0.000292401	0.000196572	0.000137218	0.000250478	0.000143393	0.000258617	0.000164423	0.000262151	0.000230399	0.000331849	0.000357103	0.000298149	0.000480801	0.000354897	0.000138141	4.7e-05	0.00018891	0.000189482	0.000182651	0.000303212	0.000182651	0.000232666	0.000284639	0.000196962	0.000252718	0.000585312	0.000344447	0.000236236	0.000159211	0.000373871	0.000192415	0.000320135	0.000305311	0.000524038	0.000294397	0.000131395	0.000290118	0.000290118	0.000240432	0.000362351	0.000418936	0.000234083	0.000594227	0.000229177	0.000255309	0.000230784	0.000153179	0.00035462	0.000349469	0.000422236	0.000524045	0.000275029	0.00110194	0.000226212	0.000270672	0.000359804	0.000359787	0.000231599	0.000325977	0.000267301	0.000306477	0.000191434	0.000469525	0.000287893	0.000307879	9.59e-05	0.000357592	0.000351362	0.000421285	0.000447034
KM2060	0.169086	0.772335	0.000453286	0.000148015	0.000599911	0.000149737	0.000572055	0.000603414	0.000620241	0.000192947	5.12e-05	0.000528132	0.000614209	0.000529229	0.000495427	0.000242546	0.000161029	0.000583987	0.000109322	0.0005388	5.05e-05	0.000107774	0.000192894	0.000178785	0.00033354	0.000527921	0.000766811	8.93e-05	0.000170477	0.00041562	0.000375141	0.000566523	0.000132841	0.000108786	0.00017125	9.78e-05	0.000561341	0.000554544	0.000334264	0	0.000238764	0.000392433	0.00011368	0.000177351	0.000446547	0.000466485	7.38e-05	0.000604759	0.000254567	0.000808764	0.000267242	8.96e-05	0.000120119	0.000539154	0.000398146	0.000510823	0.000106847	0.000557449	0.000392433	0.000502759	0.000314097	0.000275487	0.000162087	0.000102723	9.88e-05	0.000119906	0.000149458	0.000534083	0.000619422	0.000351856	0.000715025	5.07e-05	4.45e-05	4.25e-05	0.000588798	0.000597674	0.000365926	0.000338462	0.00012116	0.000167568	3.27e-05	0.000501165	0.000641841	9.88e-05	0.000460261	0.000597674	4.24e-05	0.000429666	0.000260926	0.000604759	0.00063304	0.000609016	4.67e-05	0.000422045	0.000185712	0.00023995	0.000613447	0.000207041	0.000112259	0.000481946	0.000238922	0.000185863	0.000420063	6.68e-05	0.000220362	9.23e-05	0.000369211	0.000166214	0.000582385	8.78e-05	7.25e-05	6.28e-05	0.000274472	0.000148569	8.3e-05	0.00056315	8.3e-05	0.000145888	0.000238789	7e-05	0.000499644	0.000900903	0.000481498	8.49e-05	0.000195918	0.000107864	0.000376441	0.000525233	0.000460104	8.48e-05	4.76e-05	0.000119677	0.000619422	0.000619422	0.000495427	0.000610199	0.000555507	4.79e-05	0.00064299	0.00013004	0.000205448	0.000189894	3.85e-05	0.000554455	9.05e-05	0.000534083	9.36e-05	8.58e-05	0.000410041	0.000164357	4.43e-05	0.000187	0.000187	0.000145807	0.000579736	0.000349766	0.000196834	0.000361682	0.000212144	0.000379974	0.000150963	0.000221812	0.000378898	0.000512151	0.000263824	0.000665721
KM3008	0.170643	0.766795	0.000397335	0.000342482	0.000487813	0.000185047	0.000550009	0.000562977	0.000581012	0.000232323	0.000108861	0.000526283	0.000579576	0.000469598	0.000443779	0.000176015	0.000180412	0.00057856	0.000137977	0.00052544	0.000156652	0.000108675	0.00011589	0.000240278	0.000308792	0.000507768	0.000620738	0.000102007	0.00040008	0.000432212	0.000333756	0.000567706	0.00011989	0.000148488	0.000117477	0.000134197	0.000433698	0.000496113	0.000356997	4.14e-05	8.09e-05	0.000360668	0.000165827	0.000107394	0.00022556	0.00027053	0.000158954	0.000576511	0.000312566	0.000657727	5.62e-05	0.00016082	0.000276046	0.00040436	0.000426139	0.000478306	0.000199506	0.000439631	0.000360668	0.000505263	0.000188461	0.000300658	0.000177251	0.000144088	0.000188698	0.000341387	0.000201788	0.000496758	0.000511141	0.000400602	0.000625603	0.000150879	0.000142178	0.000126796	0.000564251	0.000580292	0.000364772	0.000341313	0.000259187	0.000332891	8.64e-05	0.000542479	0.000588268	0.000175209	0.000387886	0.000580292	0.000136273	0.000376534	0.000238228	0.000523035	0.000604325	0.000584907	0.000108285	0.000325857	8.14e-05	0.000202173	0.000567775	0.000297514	0.000223488	0.000433228	0.000212912	8.61e-05	0.000223363	0.000148533	0.000246473	0.000196726	0.000406659	0.000259397	0.00057785	0.000216731	0.000178092	7.34e-05	0.000323941	0.000245164	0.000199108	0.000540988	0.000199108	0.000292408	0.000412663	0.000272706	0.00015616	0.00076709	0.000416346	0.00024834	0.000286251	0.000249111	0.000341168	0.000453955	0.000392845	0.000228104	0.000149488	0.000192462	0.000511141	0.000511141	0.000443779	0.000513086	0.000322721	7.98e-05	0.000505641	0.000170119	0.000340615	0.000320957	0.000101439	0.000465274	0.000260091	0.000496867	0.000125733	0.000143999	0.000467885	0.000169223	0.000140897	0.000293575	0.000293549	0.000326532	0.000572507	0.000244191	0.000144549	0.000243186	0.000185233	0.000347191	0.000174946	0.000260998	0.000370898	0.000545375	0.000343146	0.000664411
