term,estimate,std.error,statistic,p.value,metadata_var,vfg_gene,fdr
factor(crp)2.9,-0.03414618670503839,1.8440625255750815,-0.018516826968429233,0.985236589067404,crp,kpsF.1,0.9961495305359053
factor(crp)20,1.0005441980944598,1.3108034443535515,0.7633060489766244,0.4457699470962061,crp,kpsF.1,0.9961495305359053
factor(crp)23,-0.571024274046812,1.840849624702888,-0.31019604555639624,0.7565874729289673,crp,kpsF.1,0.9961495305359053
factor(crp)23.2,0.02697658267820243,1.845948260755825,0.014613943007891698,0.9883480950329007,crp,kpsF.1,0.9961495305359053
factor(crp)24,0.07772260737193462,1.8487887052606922,0.042039745889174064,0.9664898130709263,crp,kpsF.1,0.9961495305359053
factor(crp)24.7,-0.4140401160402984,1.85330994687797,-0.22340575937542337,0.8233436839282069,crp,kpsF.1,0.9961495305359053
factor(crp)24.8,-0.06647617368370919,1.8454479154599948,-0.036021701358685806,0.9712845862344727,crp,kpsF.1,0.9961495305359053
factor(crp)25,14.919686106353305,1.8457169207246367,8.083409724875779,9.170405547689717e-15,crp,kpsF.1,9.628925825074202e-13
factor(crp)3,2.5367092348908216,1.8468447220410282,1.3735368245184112,0.1704216933400876,crp,kpsF.1,0.715771112028368
factor(crp)3.1,0.918827357284283,1.8508199030973722,0.49644341718317,0.619877999918699,crp,kpsF.1,0.9961495305359053
factor(crp)3.11,0.07389416367582795,1.3055876926926826,0.056598391735316105,0.9548958328838266,crp,kpsF.1,0.9961495305359053
factor(crp)3.3,-0.020014998002696866,1.3122010780127022,-0.01525299615894929,0.9878386076414265,crp,kpsF.1,0.9961495305359053
factor(crp)3.5,1.4832830831822472,1.8432166465537816,0.8047253077686263,0.42149779696563394,crp,kpsF.1,0.9961495305359053
factor(crp)3.7,2.7693718263911955,1.841308091112684,1.5040241444427107,0.13343286634063237,crp,kpsF.1,0.6091500419898433
factor(crp)3.8,0.7961613374241675,0.9452651893527341,0.8422624110058843,0.40018812771402545,crp,kpsF.1,0.9961495305359053
factor(crp)4,2.6221204946538896,1.8445020741868372,1.4215871759373713,0.1559930304175135,crp,kpsF.1,0.6824695080766215
factor(crp)4.1,0.38112692172734824,1.3264976917622615,0.28731819444104606,0.7740304113811963,crp,kpsF.1,0.9961495305359053
factor(crp)4.2,-0.2197079544448147,1.8406615900585654,-0.11936357863469303,0.9050524485474756,crp,kpsF.1,0.9961495305359053
factor(crp)4.25,-0.07200074105710753,1.8454755861873127,-0.039014735061252435,0.9688997971258531,crp,kpsF.1,0.9961495305359053
factor(crp)4.28,-0.5027482186830924,1.8432720218270544,-0.2727477077337546,0.7852001428511326,crp,kpsF.1,0.9961495305359053
factor(crp)4.3,0.3680830696131679,1.850503675342761,0.19890966687487902,0.8424432565362451,crp,kpsF.1,0.9961495305359053
factor(crp)4.33,-0.5112847226737879,1.839659592848049,-0.27792354882473014,0.7812271241638595,crp,kpsF.1,0.9961495305359053
factor(crp)4.49,4.059746185321794,1.8400834415491605,2.2062837443414556,0.027981337032097455,crp,kpsF.1,0.1842542101246606
factor(crp)4.5,6.312430917060519,1.8402640776933157,3.4301766760414374,6.71599558318335e-4,crp,kpsF.1,0.008434451699691684
factor(crp)4.55,2.3196584810934358,1.8398558282958417,1.2607827447229978,0.20818588826043,crp,kpsF.1,0.7806970809766125
factor(crp)4.6,0.4476078828256633,1.8543039955884335,0.24138862014565315,0.8093883746313169,crp,kpsF.1,0.9961495305359053
factor(crp)4.8,0.03193067292273656,1.3047729073056955,0.02447220718942742,0.980489216912797,crp,kpsF.1,0.9961495305359053
factor(crp)4.9,1.743479508601233,1.8552874058077178,0.9397355380861823,0.3479696362388893,crp,kpsF.1,0.9961495305359053
factor(crp)40,1.1692619837022442,1.840132065362791,0.6354228621475158,0.5255475761976973,crp,kpsF.1,0.9961495305359053
factor(crp)40.2,-0.30200440994085453,1.8392335140339717,-0.16420123254413269,0.8696628791320766,crp,kpsF.1,0.9961495305359053
factor(crp)5,0.9934414817808337,0.774834952124778,1.2821330259516373,0.2006030921582611,crp,kpsF.1,0.7803441214017031
factor(crp)5.1,1.6966592806510343,1.3234772679217344,1.2819708519174722,0.2006599169318665,crp,kpsF.1,0.7803441214017031
factor(crp)5.29,4.911466613813286,1.840366962739658,2.6687430894226893,0.007950533356200105,crp,kpsF.1,0.06421584633853931
factor(crp)5.8,0.3224491996734774,1.8555934640120775,0.17377146768791307,0.8621406168878362,crp,kpsF.1,0.9961495305359053
factor(crp)5.9,0.2184060124142377,1.8509266570660616,0.11799819921575777,0.9061334630962508,crp,kpsF.1,0.9961495305359053
factor(crp)50.3,0.09914011292075489,1.847327247544681,0.053666784297435106,0.9572297683963202,crp,kpsF.1,0.9961495305359053
factor(crp)54,-0.37823751917613013,1.8405506947994295,-0.20550236418092677,0.8372932804245572,crp,kpsF.1,0.9961495305359053
factor(crp)56,0.054991490067271026,1.8471249159623753,0.02977139747942806,0.9762655091196322,crp,kpsF.1,0.9961495305359053
factor(crp)6,0.4876779034567807,0.7035772607866438,0.6931405129715619,0.4886585914059828,crp,kpsF.1,0.9961495305359053
factor(crp)6.1,-0.5935385375193104,1.8414209621425661,-0.32232637171062983,0.7473884918651139,crp,kpsF.1,0.9961495305359053
factor(crp)6.25,-0.11063317042467491,1.84393814407728,-0.05999830893461806,0.9521895503389994,crp,kpsF.1,0.9961495305359053
factor(crp)6.3,-0.6697716467545826,1.8501389979741403,-0.3620115285867533,0.7175512009250722,crp,kpsF.1,0.9961495305359053
factor(crp)6.4,0.024823698135786467,1.0775219598384922,0.023037765410838816,0.981632634964344,crp,kpsF.1,0.9961495305359053
factor(crp)6.5,-0.060274562165183586,1.845981133652869,-0.03265177583148476,0.9739699826693171,crp,kpsF.1,0.9961495305359053
factor(crp)6.8,0.16160866592681483,1.8489786460051916,0.08740429007981149,0.9303976998028227,crp,kpsF.1,0.9961495305359053
factor(crp)7,0.05653959979459313,0.7593791026533423,0.07445503780264486,0.9406887717004725,crp,kpsF.1,0.9961495305359053
factor(crp)7.1,1.3460294794088732,1.856847812597923,0.7249002693040514,0.4689738756465024,crp,kpsF.1,0.9961495305359053
factor(crp)7.2,0.048141894903520666,1.8463614591599347,0.02607392754256497,0.9792125059201092,crp,kpsF.1,0.9961495305359053
factor(crp)7.6,-0.26929065710753886,1.839858336259015,-0.14636488679616916,0.8837134893100802,crp,kpsF.1,0.9961495305359053
factor(crp)7.7,2.3630711766088957,1.3239227408326728,1.7849011152438223,0.07510094403577734,crp,kpsF.1,0.41503153282929584
factor(crp)7.8,-0.04660563054321661,1.8454815144199979,-0.02525391350661344,0.9798661222425812,crp,kpsF.1,0.9961495305359053
factor(crp)74.40000000000001,0.20749000588211813,1.8505193112088894,0.11212528538627953,0.9107852029504167,crp,kpsF.1,0.9961495305359053
factor(crp)8,2.8679167679733495,1.300682139985023,2.204932842397892,0.028076832018995898,crp,kpsF.1,0.1842542101246606
factor(crp)8.25,-0.6600579523243993,1.8435010631534547,-0.3580458755989638,0.7205142660657304,crp,kpsF.1,0.9961495305359053
factor(crp)8.33,-0.05170379141145064,1.846362082561218,-0.02800306175034135,0.9776748887635155,crp,kpsF.1,0.9961495305359053
factor(crp)8.390000000000001,1.0193439062358236,1.845645586818921,0.5522966670934494,0.5810803852360018,crp,kpsF.1,0.9961495305359053
factor(crp)8.5,0.3279582174775335,1.8489009448545255,0.17738009079947645,0.8593074350648443,crp,kpsF.1,0.9961495305359053
factor(crp)8.6,-0.08872281026365182,1.3049914122310975,-0.06798727518977736,0.9458326879206052,crp,kpsF.1,0.9961495305359053
factor(crp)83,14.074368559098973,1.8389726000820938,7.653386765235478,1.7367978176626102e-13,crp,kpsF.1,9.118188542728704e-12
factor(crp)9,3.412721628393257,1.0781211102027741,3.1654343803280027,0.0016775866375547904,crp,kpsF.1,0.0176146596943253
factor(crp)9.19999999999999,9.2251474139113,1.3008799608987636,7.091467077052788,6.83708597966366e-12,crp,kpsF.1,2.392980092882281e-10
factor(crp)9.210000000000001,-0.2127917951737303,1.8401207844238916,-0.11564012372174338,0.9080008370028578,crp,kpsF.1,0.9961495305359053
factor(crp)9.4,-0.021831412593371635,1.8455967257535841,-0.011828918142698562,0.9905685189634422,crp,kpsF.1,0.9961495305359053
factor(crp)95,-0.24386480493287838,1.8418320364102077,-0.13240338972938,0.8947375976207312,crp,kpsF.1,0.9961495305359053
factor(crp_yn)1,0.3620124248603049,0.44630538493989397,0.8111316535180475,0.41812864066624944,crp_yn,kpsF.1,0.41812864066624944
cd_hct_r,-0.03819615454350732,0.044457126873064634,-0.8591683095618429,0.3911702768386661,cd_hct_r,kpsF.1,0.3911702768386661
esr,0.029437484915581808,0.007338607355079015,4.011317609901593,9.78656235317464e-5,esr,kpsF.1,9.78656235317464e-5
factor(bowel_resection)1,1.777830698995215,0.3668341911467188,4.846414925058485,1.8492621262517715e-6,bowel_resection,kpsF.1,1.8492621262517715e-6
factor(malignancy)1,-0.7035270341842809,0.7151068447051114,-0.9838068805989324,0.325849892699938,malignancy,kpsF.1,0.325849892699938
hb,-0.9014831629225852,0.3687111573681758,-2.444957644778867,0.015245284370443004,hb,katA.1,0.015245284370443004
wbc,-0.598991115346741,2.7994643191390036,-0.21396633322012307,0.8307653774861428,wbc,katA.1,0.8307653774861428
factor(crp).52,-10.701452442244536,72.23349095083854,-0.1481508411316829,0.8823048693096373,crp,katA.1,0.9989178134495177
