term,estimate,std.error,statistic,p.value,metadata_var,feature_name,fdr,conf.low,conf.high
factor(Age.4.12.months.Soft.Drink)2,-1.8826650759219055,1.590091244273924,-1.1839981401706152,0.2370071944849211,Age.4.12.months.Soft.Drink,bcrC,0.2370071944849211,-4.999243914698797,1.2339137628549852
factor(Age.1.5.years.Soft.Drink)2,0.7159666071183167,0.6935137540344916,1.032375497894896,0.30242048623767814,Age.1.5.years.Soft.Drink,bcrC,0.30242048623767814,-0.6433203507892867,2.0752535650259203
factor(Age.5.10.years.Soft.Drink)2,0.4768258215962442,0.5623870619591436,0.847860581883167,0.39694085281924363,Age.5.10.years.Soft.Drink,bcrC,0.39694085281924363,-0.6254528198436771,1.5791044630361655
factor(Age.10.18.years.Soft.Drink)2,0.3129467733039168,0.5677288912253562,0.5512257314023052,0.5817370444825425,Age.10.18.years.Soft.Drink,bcrC,0.5817370444825425,-0.7998018534977813,1.425695400105615
factor(Age.4.12.months.Packaged.Snacks)2,-0.2572136293113733,1.0230548942048472,-0.2514172316347584,0.8015998221228856,Age.4.12.months.Packaged.Snacks,bcrC,0.8015998221228856,-2.262401221952874,1.7479739633301272
factor(Age.1.5.years.Packaged.Snacks)2,0.5655801478314435,0.5631426669578516,1.004328354103871,0.31572957029869625,Age.1.5.years.Packaged.Snacks,bcrC,0.31572957029869625,-0.5381794794059458,1.6693397750688328
factor(Age.5.10.years.Packaged.Snacks)2,0.30502456327985705,0.5590129613421179,0.5456484632262059,0.5855626750208094,Age.5.10.years.Packaged.Snacks,bcrC,0.5855626750208094,-0.7906408409506939,1.400689967510408
factor(Age.10.18.years.Packaged.Snacks)2,-0.7372703131612356,0.6083090229447301,-1.211999633989027,0.22611252353062097,Age.10.18.years.Packaged.Snacks,bcrC,0.22611252353062097,-1.9295559981329067,0.4550153718104354
P80,-1.6786004403286048e-8,1.0833601520460279e-7,-0.1549438972033824,0.8769319217885901,P80,baeS,0.8769319217885901,-2.2912459420430754e-7,1.9555258539773542e-7
CMC,-3.8239992558198705e-9,3.6261140528170036e-8,-0.10545722501059052,0.9160579061300612,CMC,baeS,0.9160579061300612,-7.489583469103315e-8,6.72478361793934e-8
CRN,-4.428019911611615e-8,7.793780370687836e-8,-0.5681478949888374,0.5702052969632675,CRN,baeS,0.5702052969632675,-1.9703829438159771e-7,1.0847789614936541e-7
AlSiO,-8.905296163524025e-6,2.6225971167490296e-5,-0.3395602056698296,0.7343391080955115,AlSiO,baeS,0.7343391080955115,-6.030819965180501e-5,4.2497607324756955e-5
SO32,8.405769894258783e-6,6.5163856039357685e-6,1.2899435983625438,0.1977032216891451,SO32,baeS,0.1977032216891451,-4.3663458894553225e-6,2.1177885677972887e-5
TiO2,2.5645718664851718e-6,3.3754981502591933e-6,0.7597610048425731,0.44777755899642735,TiO2,baeS,0.44777755899642735,-4.0514045080228476e-6,9.18054824099319e-6
Asp,1.0015416261875425e-6,2.2984840573343868e-6,0.43574007963712263,0.6632249506427572,Asp,baeS,0.6632249506427572,-3.503487126187856e-6,5.506570378562941e-6
Suc,3.697068520490279e-6,3.5782654977290677e-6,1.0332012878408852,0.30203992218595954,Suc,baeS,0.30203992218595954,-3.316331855058694e-6,1.0710468896039252e-5
Sac,8.402010330887243e-6,4.936870761048782e-6,1.7018898686143311,0.08943590620167681,Sac,baeS,0.08943590620167681,-1.274256360768368e-6,1.8078277022542857e-5
TotalAd,-4.213686489477243e-9,2.0133725456052053e-8,-0.2092849879509328,0.8343162567702274,TotalAd,baeS,0.8343162567702274,-4.367578838333927e-8,3.524841540438478e-8
TotalAs,1.0801472006087824e-6,1.1464861029941862e-6,0.9421371945005249,0.34660537656360235,TotalAs,baeS,0.34660537656360235,-1.1669655612598224e-6,3.3272599624773875e-6
TotalEM,-4.755376039205698e-9,2.0225800328973152e-8,-0.2351143570024121,0.8142221594038229,TotalEM,baeS,0.8142221594038229,-4.4397944683993075e-8,3.4887192605581674e-8
P80.Annual.Intake,5.320825988215085e-5,0.0031977667492099618,0.016639193554469366,0.986731517823977,P80.Annual.Intake,baeS,0.986731517823977,-0.0062144145685693744,0.006320831088333675
CMC.Annual.Intake,1.767335788754287e-5,0.0010706882602936627,0.016506539338252867,0.986837289733067,CMC.Annual.Intake,baeS,0.986837289733067,-0.002080875632288036,0.0021162223480631214
CRN.Annual.Intake,-0.0010888856405657514,0.002299480871316089,-0.4735354201674818,0.636051107846662,CRN.Annual.Intake,baeS,0.636051107846662,-0.005595868148345286,0.0034180968672137837
AlSiO.Annual.Intake,0.0019516271164069289,0.617297059553554,0.0031615687879971415,0.9974787787183389,AlSiO.Annual.Intake,baeS,0.9974787787183389,-1.2079506096085588,1.2118538638413725
SO32.Annual.Intake,0.2639951093351485,0.17205178442812805,1.534393323571883,0.12560577110901394,SO32.Annual.Intake,baeS,0.12560577110901394,-0.07322638814398241,0.6012166068142795
TiO2.Annual.Intake,0.0654734395072056,0.05713656625126876,1.14591134544687,0.25241493770302426,TiO2.Annual.Intake,baeS,0.25241493770302426,-0.04651423034528117,0.1774611093596924
Asp.Annual.Intake,0.054357437946170095,0.05966435462928758,0.9110538156979835,0.3627340326990136,Asp.Annual.Intake,baeS,0.3627340326990136,-0.06258469712723357,0.17129957301957377
Suc.Annual.Intake,0.15351413178891662,0.09335676056024557,1.644381519534945,0.10076607573038052,Suc.Annual.Intake,baeS,0.10076607573038052,-0.0294651189091647,0.33649338248699795
Sac.Annual.Intake,0.30435935718359036,0.12840829399497047,2.3702468720245715,0.018178906086690934,Sac.Annual.Intake,baeS,0.018178906086690934,0.052679100953448244,0.5560396134137324
TotalAd.Annual.Intake,-3.727403205438917e-5,5.948520649141762e-4,-0.06266101145629707,0.9500630833854455,TotalAd.Annual.Intake,baeS,0.9500630833854455,-0.0012031840792861746,0.0011286360151773962
TotalAs.Annual.Intake,0.04604750362056513,0.02997401567035974,1.5362473993132626,0.12515060677739487,TotalAs.Annual.Intake,baeS,0.12515060677739487,-0.012701567093339958,0.10479657433447022
TotalEM.Annual.Intake,-6.622351064903446e-5,5.979495645906746e-4,-0.11075099735939711,0.9118610810164322,TotalEM.Annual.Intake,baeS,0.9118610810164322,-0.0012382046572467567,0.001105757635948688
Protein.intake,-3.8799751562948595e-4,0.0013143467346538426,-0.29520179523379136,0.7679749804121545,Protein.intake,baeS,0.7679749804121545,-0.0029641171155510176,0.002188122084292046
Total.Fat.intake,1.8502337893998134e-5,0.0027304189954266084,0.006776373122582703,0.9945962609939298,Total.Fat.intake,baeS,0.9945962609939298,-0.0053331188931421535,0.0053701235689301505
Saturated.Fat.intake,9.131594271075371e-4,0.009747182216277862,0.09368445226996522,0.9254012419700848,Saturated.Fat.intake,baeS,0.9254012419700848,-0.01819131771679707,0.020017636571012146
Monounsaturated.Fat.intake,0.0032682369549845653,0.0059328041439691516,0.5508755852503259,0.5819905352940169,Monounsaturated.Fat.intake,baeS,0.5819905352940169,-0.008360059167194973,0.014896533077164101
Polyunsaturated.Fat.intake,1.7070774972153716e-4,0.02264321683418285,0.007539023760256178,0.9939881051807322,Polyunsaturated.Fat.intake,baeS,0.9939881051807322,-0.04420999724527685,0.044551412744719916
Omega.3.Fatty.Acid.intake,0.01129342156649917,0.001319062263010459,8.561704692183755,1.7864966029890264e-16,Omega.3.Fatty.Acid.intake,baeS,1.7864966029890264e-16,0.008708059530998671,0.01387878360199967
Omega.6.Fatty.Acid.intake,-0.008201411536806893,0.021862636005210847,-0.37513370001916185,0.7077389634540701,Omega.6.Fatty.Acid.intake,baeS,0.7077389634540701,-0.051052178107020146,0.03464935503340637
Cholesterol.Intake,-4.541204536923181e-5,2.644277645908426e-4,-0.17173705431235367,0.8637209440915139,Cholesterol.Intake,baeS,0.8637209440915139,-5.636904639672833e-4,4.7286637322881966e-4
Alcohol.Intake,-0.04334948765419544,0.02589375966576771,-1.6741287558756752,0.09479859760899066,Alcohol.Intake,baeS,0.09479859760899066,-0.09410125659910015,0.007402281290709273
Fibre.Intake,-0.0027597829057375563,0.007912369925455466,-0.3487934628610899,0.7274067841500018,Fibre.Intake,baeS,0.7274067841500018,-0.01826802795963027,0.012748462148155157
Vitamin.B1,0.006848369527116021,0.060545471961534765,0.11311117586905374,0.9099925230313028,Vitamin.B1,baeS,0.9099925230313028,-0.11182075551749211,0.12551749457172415
Vitamin.B2,0.003771144409163677,0.04884115293071428,0.0772124362934961,0.9384886391067133,Vitamin.B2,baeS,0.9384886391067133,-0.09195751533503631,0.09949980415336367
Vitamin.B3,0.00728450019229247,0.010131699284161442,0.7189810897447474,0.47252327719379794,Vitamin.B3,baeS,0.47252327719379794,-0.012573630404663957,0.027142630789248896
Vitamin.B6,0.0024001386223474197,0.00921980810946161,0.26032414057341763,0.7947320383210249,Vitamin.B6,baeS,0.7947320383210249,-0.015670685272197334,0.020470962516892174
Vitamin.B12,2.2483367807943016e-4,0.006098283919489405,0.036868351990121014,0.9706062149352557,Vitamin.B12,baeS,0.9706062149352557,-0.011727802804119804,0.012177470160278665
Vitamin.C,-6.394031248831528e-4,0.002953011759137787,-0.21652576319907516,0.8286754184217693,Vitamin.C,baeS,0.8286754184217693,-0.006427306172793215,0.00514849992302691
Vitamin.E.Tocopherol.Acetate,-9.149655760174351e-4,0.02478534483966038,-0.03691558789827079,0.9705686447024351,Vitamin.E.Tocopherol.Acetate,baeS,0.9705686447024351,-0.04949424146175178,0.04766431030971691
Beta.Carotene,-4.9790382831364865e-5,8.995541744883897e-5,-0.5535006589200981,0.580194308286136,Beta.Carotene,baeS,0.580194308286136,-2.2610300103108924e-4,1.2652223536835952e-4
Folic.Acid,-8.383644838581927e-4,0.0016356576900705955,-0.5125549734199022,0.6086276593409692,Folic.Acid,baeS,0.6086276593409692,-0.00404425355639656,0.0023675245886801742
Folate,-6.311684964034325e-5,7.749334916446272e-4,-0.08144808595946926,0.9351215817403858,Folate,baeS,0.9351215817403858,-0.0015819864932638127,0.001455752793983126
Iron,-0.0015145480347653769,0.004604236046117454,-0.3289466525163338,0.7423595821915261,Iron,baeS,0.7423595821915261,-0.010538850685155587,0.007509754615624833
Zinc,0.007717830177375702,0.011089259582764611,0.6959734434723734,0.48682948551605876,Zinc,baeS,0.48682948551605876,-0.014017118604842935,0.02945277895959434
Selenium,3.5484696525354915e-4,0.0015329234246329797,0.23148381683743166,0.8170516891485469,Selenium,baeS,0.8170516891485469,-0.002649682947027091,0.0033593768775341893
Magnesium,-1.72026145292221e-4,5.313314877413059e-4,-0.32376425877469717,0.7462666004983898,Magnesium,baeS,0.7462666004983898,-0.0012134358612651806,8.693835706807386e-4
Caffeine,1.726654885733229e-4,0.0013731332650154173,0.12574561622857797,0.9000145403550031,Caffeine,baeS,0.9000145403550031,-0.0025186757108568948,0.002864006688003541
Vitamin.D,-0.0037280103359141723,0.00934079420422262,-0.3991106381755932,0.6902670932557204,Vitamin.D,baeS,0.6902670932557204,-0.022035966976190504,0.01457994630436216
factor(Breastfeeding.Status)2,-1.2338901901901902,0.545184405970071,-2.26325290429882,0.024069679312489663,Breastfeeding.Status,baeS,0.024069679312489663,-2.3024516258915293,-0.1653287544888511
factor(Baby.Foof.Origin)2,0.744114583333333,0.6926097840232048,1.0743633724186643,0.28320644952732404,Baby.Foof.Origin,baeS,0.28320644952732404,-0.6134005933521484,2.1016297600188145
factor(Child.Food.Origin)2,-0.3666385120350105,1.143636484137219,-0.32059008008266676,0.7486620442103742,Child.Food.Origin,baeS,0.7486620442103742,-2.6081660209439597,1.8748889968739388
factor(Age.4.12.months.Home.Grown.Fruit.Veg)2,-0.23211068366253187,0.4792703617403635,-0.4843000990498842,0.6283951923495971,Age.4.12.months.Home.Grown.Fruit.Veg,baeS,0.6283951923495971,-1.1714805926736445,0.7072592253485807
factor(Age.1.5.years.Home.Grown.Fruit.Veg)2,-0.2626050724637681,0.47218213138948506,-0.5561520756641152,0.5783676828204886,Age.1.5.years.Home.Grown.Fruit.Veg,baeS,0.5783676828204886,-1.188082049987159,0.6628719050596227
factor(Age.5.10.years.Home.Grown.Fruit.Veg)2,-0.22781159990999106,0.47439439880402773,-0.4802156190804858,0.631294223845281,Age.5.10.years.Home.Grown.Fruit.Veg,baeS,0.631294223845281,-1.1576246215658854,0.7020014217459032
factor(Age.10.18.years.Home.Grown.Fruit.Veg)2,-0.7188123236677115,0.48391007879234993,-1.485425402714458,0.1380917439534927,Age.10.18.years.Home.Grown.Fruit.Veg,baeS,0.1380917439534927,-1.6672760781007172,0.22965143076529426
factor(Age.4.12.months.Milk.Beverages)2,0.03154106280193202,0.7719580010231946,0.04085852178502691,0.9674258164425493,Age.4.12.months.Milk.Beverages,baeS,0.9674258164425493,-1.4814966192035295,1.5445787448073933
factor(Age.1.5.years.Milk.Beverages)2,0.34602507936507937,0.5611821706129859,0.6166002725765719,0.5377931963973901,Age.1.5.years.Milk.Beverages,baeS,0.5377931963973901,-0.7538919750363731,1.445942133766532
factor(Age.5.10.years.Milk.Beverages)2,0.7113319484351948,0.48171973025455517,1.4766510561220019,0.14042906060989824,Age.5.10.years.Milk.Beverages,baeS,0.14042906060989824,-0.2328387228637333,1.655502619734123
factor(Age.10.18.years.Milk.Beverages)2,1.2167837485234756,0.4535068429011495,2.683054881243979,0.007549257810558062,Age.10.18.years.Milk.Beverages,baeS,0.007549257810558062,0.32791033643722256,2.1056571606097285
factor(Age.4.12.months.Processed.Meat.Seafood)2,0.8404215325670507,0.9584449189348626,0.8768595001797563,0.3810043473505772,Age.4.12.months.Processed.Meat.Seafood,baeS,0.3810043473505772,-1.0381305085452799,2.7189735736793814
factor(Age.1.5.years.Processed.Meat.Seafood)2,0.21372351318594052,0.5008182475233648,0.42674865431289943,0.6697549457811567,Age.1.5.years.Processed.Meat.Seafood,baeS,0.6697549457811567,-0.7678802519598544,1.1953272783317355
factor(Age.5.10.years.Processed.Meat.Seafood)2,0.4328488145048811,0.4570984544631771,0.9469487596785355,0.34414434934034854,Age.5.10.years.Processed.Meat.Seafood,baeS,0.34414434934034854,-0.46306415624294595,1.3287617852527083
factor(Age.10.18.years.Processed.Meat.Seafood)2,0.44848552041232526,0.47137117693231867,0.9514487570730711,0.34185846373963247,Age.10.18.years.Processed.Meat.Seafood,baeS,0.34185846373963247,-0.4754019863750193,1.3723730271996697
factor(Age.4.12.months.Processed.Carbs)2,0.41353331760820733,0.6867238488549559,0.6021828400131046,0.5473391704529963,Age.4.12.months.Processed.Carbs,baeS,0.5473391704529963,-0.932445426147506,1.7595120613639206
factor(Age.1.5.years.Processed.Carbs)2,0.2240646819067874,0.4611685615976154,0.48586287220136043,0.6272875023542711,Age.1.5.years.Processed.Carbs,baeS,0.6272875023542711,-0.6798256988245387,1.1279550626381134
factor(Age.5.10.years.Processed.Carbs)2,0.6376267582948565,0.4626352224779949,1.378249487532664,0.1687723903372056,Age.5.10.years.Processed.Carbs,baeS,0.1687723903372056,-0.2691382777620135,1.5443917943517265
factor(Age.10.18.years.Processed.Carbs)2,0.9289113291373555,0.4951391248282234,1.8760612574488411,0.061257292726453236,Age.10.18.years.Processed.Carbs,baeS,0.061257292726453236,-0.04156135552596241,1.8993840138006735
factor(Age.4.12.months.Processed.Fruit)2,0.5958644688644683,0.7500683303209096,0.7944135817726544,0.42735058340809295,Age.4.12.months.Processed.Fruit,baeS,0.42735058340809295,-0.8742694585645145,2.065998396293451
factor(Age.1.5.years.Processed.Fruit)2,0.45508703269645107,0.5290923158021839,0.8601278436759574,0.39015157322338756,Age.1.5.years.Processed.Fruit,baeS,0.39015157322338756,-0.5819339062758293,1.4921079716687315
factor(Age.5.10.years.Processed.Fruit)2,0.2831147113168377,0.4747727920181183,0.596316208671944,0.5512474753333336,Age.5.10.years.Processed.Fruit,baeS,0.5512474753333336,-0.6474399610386741,1.2136693836723496
factor(Age.10.18.years.Processed.Fruit)2,0.5047488688187421,0.45957373111918487,1.0982979109566244,0.27263199595272253,Age.10.18.years.Processed.Fruit,baeS,0.27263199595272253,-0.3960156441748601,1.4055133818123444
factor(Age.4.12.months.Processed.Veg)2,0.09442093911051752,0.47871854037054995,0.19723685453550935,0.8437262068328147,Age.4.12.months.Processed.Veg,baeS,0.8437262068328147,-0.8438674000157603,1.0327092782367955
factor(Age.1.5.years.Processed.Veg)2,-0.49966202589064546,0.4571233633837186,-1.0930572924386257,0.2749203583960779,Age.1.5.years.Processed.Veg,baeS,0.2749203583960779,-1.395623818122734,0.39629976634144304
factor(Age.5.10.years.Processed.Veg)2,-0.1459975118664836,0.4793415690320069,-0.30457928395677064,0.7608194380846772,Age.5.10.years.Processed.Veg,baeS,0.7608194380846772,-1.0855069871692171,0.79351196343625
factor(Age.10.18.years.Processed.Veg)2,0.052341835826211304,0.5169623871974229,0.10124882800462322,0.9193954808733519,Age.10.18.years.Processed.Veg,baeS,0.9193954808733519,-0.9609044430807376,1.0655881147331603
factor(Age.4.12.months.Fast.food)2,-0.63175096359743,1.4470372704360612,-0.4365823717913315,0.6626126287573751,Age.4.12.months.Fast.food,baeS,0.6626126287573751,-3.4679440136521102,2.20444208645725
factor(Age.1.5.years.Fast.food)2,0.8122280498182115,0.6804726271732325,1.1936233984786535,0.23321861219213766,Age.1.5.years.Fast.food,baeS,0.23321861219213766,-0.5214982994413242,2.1459543990777474
factor(Age.5.10.years.Fast.food)2,0.21802675751676381,0.5095383494296316,0.4278907716383255,0.6689237638939276,Age.5.10.years.Fast.food,baeS,0.6689237638939276,-0.7806684073653142,1.216721922398842
factor(Age.10.18.years.Fast.food)2,0.6034714934497816,0.4571329295893389,1.3201225603937667,0.1874272328199225,Age.10.18.years.Fast.food,baeS,0.1874272328199225,-0.29250904854532256,1.4994520354448857
factor(Age.4.12.months.Soft.Drink)2,1.0538471438900965,1.3138156185391991,0.8021271242473464,0.42288138610652104,Age.4.12.months.Soft.Drink,baeS,0.42288138610652104,-1.5212314684467336,3.6289257562269266
factor(Age.1.5.years.Soft.Drink)2,0.9099302184966325,0.5717336124630527,1.591528289856205,0.11215458846459285,Age.1.5.years.Soft.Drink,baeS,0.11215458846459285,-0.21066766193095066,2.030528098924216
factor(Age.5.10.years.Soft.Drink)2,0.3458984290357535,0.4653656482833863,0.7432831157857988,0.45767621564323946,Age.5.10.years.Soft.Drink,baeS,0.45767621564323946,-0.5662182415996836,1.2580150996711907
factor(Age.10.18.years.Soft.Drink)2,0.4760608383894103,0.46934779298995555,1.0143029231195264,0.3109524362268851,Age.10.18.years.Soft.Drink,baeS,0.3109524362268851,-0.4438608358709026,1.3959825126497232
factor(Age.4.12.months.Packaged.Snacks)2,0.5949658073755832,0.8460305429278795,0.7032438868182819,0.48224686871210354,Age.4.12.months.Packaged.Snacks,baeS,0.48224686871210354,-1.0632540567630606,2.253185671514227
factor(Age.1.5.years.Packaged.Snacks)2,0.36264759592738915,0.46610642275533753,0.7780360411762559,0.4369335047630617,Age.1.5.years.Packaged.Snacks,baeS,0.4369335047630617,-0.5509209926730724,1.2762161845278506
factor(Age.5.10.years.Packaged.Snacks)2,0.3404759893048128,0.46237465730658955,0.7363638640753862,0.4618712660794627,Age.5.10.years.Packaged.Snacks,baeS,0.4618712660794627,-0.5657783390161026,1.2467303176257283
factor(Age.10.18.years.Packaged.Snacks)2,0.16168688108336818,0.5039975789856961,0.32080884477414723,0.7484957572153165,Age.10.18.years.Packaged.Snacks,baeS,0.7484957572153165,-0.8261483737285962,1.1495221358953325
P80,-6.707563095161357e-7,1.3996223535357771e-6,-0.4792409236831969,0.6319896719379113,P80,rphB,0.6319896719379113,-3.414016122446259e-6,2.072503503413987e-6
CMC,-2.328022472205425e-7,4.6845249995101397e-7,-0.4969601981948791,0.61944900031101,CMC,rphB,0.61944900031101,-1.1509691471245298e-6,6.853646526834449e-7
CRN,-5.311689879532558e-7,1.007167125982726e-6,-0.5273891236620504,0.5981717223293078,CRN,rphB,0.5981717223293078,-2.505216554879399e-6,1.442878578972887e-6
AlSiO,1.3866751211249754e-4,3.3887564135662496e-4,0.4091988186503114,0.6825797715679894,AlSiO,rphB,0.6825797715679894,-5.255287449464874e-4,8.028637691714825e-4
SO32,-8.849133486423911e-5,8.425533438713735e-5,-1.050275754145585,0.2941299286681346,SO32,rphB,0.2941299286681346,-2.536317902630283e-4,7.664912053455008e-5
TiO2,4.7682886696098756e-5,4.3589878910136327e-5,1.0938981224150786,0.2745587832414569,TiO2,rphB,0.2745587832414569,-3.775327596776844e-5,1.3311904935996594e-4
Asp,-2.3985688709832245e-5,2.9686641197799466e-5,-0.8079623609157305,0.4195201196491902,Asp,rphB,0.4195201196491902,-8.217150545751919e-5,3.420012803785471e-5
Suc,-1.5889962730907676e-5,4.628525236708739e-5,-0.3433050900292108,0.7315221336135644,Suc,rphB,0.7315221336135644,-1.0660905737039895e-4,7.482913190858361e-5
Sac,4.919800391979593e-5,6.395038127994957e-5,0.7693152555952162,0.442091802130962,Sac,rphB,0.442091802130962,-7.614474338890522e-5,1.745407512284971e-4
TotalAd,-1.3096498682222916e-7,2.601119447616848e-7,-0.5034947047211522,0.6148518929649127,TotalAd,rphB,0.6148518929649127,-6.407843985551314e-7,3.7885442491067306e-7
TotalAs,-4.965119794540259e-6,1.4827186411947426e-5,-0.33486594533804964,0.7378752894715039,TotalAs,rphB,0.7378752894715039,-3.4026405161957216e-5,2.4096165572876696e-5
TotalEM,-1.3156919427153258e-7,2.6130465970638e-7,-0.5035087947508201,0.6148419967402428,TotalEM,rphB,0.6148419967402428,-6.437263272960375e-7,3.8058793875297225e-7
P80.Annual.Intake,-0.01686573032775907,0.041313400083067296,-0.40823873837175784,0.6832843269598406,P80.Annual.Intake,rphB,0.6832843269598406,-0.09783999449057096,0.06410853383505283
CMC.Annual.Intake,-0.006174228351010485,0.013832228261719101,-0.44636541807929486,0.6555388873579064,CMC.Annual.Intake,rphB,0.6555388873579064,-0.03328539574397992,0.020936939041958952
CRN.Annual.Intake,-0.013194547087091299,0.029714149883675624,-0.444049287586724,0.6572113208335676,CRN.Annual.Intake,rphB,0.6572113208335676,-0.07143428085909552,0.045045186684912926
AlSiO.Annual.Intake,4.62959866080684,7.97369342838939,0.5806090618337173,0.561782239358587,AlSiO.Annual.Intake,rphB,0.561782239358587,-10.998840458836364,20.258037780450046
SO32.Annual.Intake,-1.9816600817946435,2.226894686798455,-0.8898759755198039,0.37398773955865106,SO32.Annual.Intake,rphB,0.37398773955865106,-6.346373667919615,2.383053504330328
TiO2.Annual.Intake,0.7260802312121606,0.7385755505668732,0.9830818670545997,0.3260729311251771,TiO2.Annual.Intake,rphB,0.3260729311251771,-0.7215278478989109,2.1736883103232323
Asp.Annual.Intake,-0.3626425733983295,0.7714664417686525,-0.47006914852568377,0.6385236499316764,Asp.Annual.Intake,rphB,0.6385236499316764,-1.8747167992648883,1.1494316524682295
Suc.Annual.Intake,0.04516024815038691,1.209795177145346,0.037328837974827965,0.9702386615355442,Suc.Annual.Intake,rphB,0.9702386615355442,-2.326038299054491,2.416358795355265
Sac.Annual.Intake,1.9142169961568336,1.666809001277701,1.1484321207105797,0.25137437329595697,Sac.Annual.Intake,rphB,0.25137437329595697,-1.3527286463474604,5.181162638661128
TotalAd.Annual.Intake,-0.003306352559728048,0.007685042954865772,-0.4302321508345814,0.6672239786844313,TotalAd.Annual.Intake,rphB,0.6672239786844313,-0.018369036751264962,0.011756331631808864
TotalAs.Annual.Intake,0.01641782908112768,0.38828692952934557,0.042282724018107516,0.9662912735005815,TotalAs.Annual.Intake,rphB,0.9662912735005815,-0.7446245527963896,0.7774602109586449
TotalEM.Annual.Intake,-0.0034072656965997007,0.007725051311113507,-0.44106706342492497,0.6593672655983562,TotalEM.Annual.Intake,rphB,0.6593672655983562,-0.018548366266382173,0.011733834873182771
Protein.intake,-0.007246306318432225,0.01700300873180374,-0.42617788608660623,0.670180659543123,Protein.intake,rphB,0.670180659543123,-0.04057220343276755,0.0260795907959031
Total.Fat.intake,-0.0018525403958965755,0.035325564069600274,-0.052441919745332403,0.9581996901444871,Total.Fat.intake,rphB,0.9581996901444871,-0.07109064597231311,0.06738556518051995
Saturated.Fat.intake,0.023151398369461007,0.12610381948010393,0.18358998533834042,0.8544172659495216,Saturated.Fat.intake,rphB,0.8544172659495216,-0.2240120878115427,0.2703148845504647
Monounsaturated.Fat.intake,0.17058564961302305,0.07636380975554631,2.233854625104445,0.025979957775756995,Monounsaturated.Fat.intake,rphB,0.025979957775756995,0.020912582492152276,0.32025871673389383
Polyunsaturated.Fat.intake,0.31934195760882483,0.29256940586703883,1.0915083778580494,0.275629436495262,Polyunsaturated.Fat.intake,rphB,0.275629436495262,-0.2540940778905713,0.8927779931082209
Omega.3.Fatty.Acid.intake,0.061405877407524276,0.018175474973979124,3.3785019371122824,7.923424486949898e-4,Omega.3.Fatty.Acid.intake,rphB,7.923424486949898e-4,0.025781946458525197,0.09702980835652336
Omega.6.Fatty.Acid.intake,0.031212415812128993,0.2828652654569832,0.1103437559281227,0.9121862801871512,Omega.6.Fatty.Acid.intake,rphB,0.9121862801871512,-0.5232035044835581,0.5856283361078161
Cholesterol.Intake,3.6356175918884865e-4,0.00342118754845453,0.10626770793465626,0.9154169939258459,Cholesterol.Intake,rphB,0.9154169939258459,-0.00634196583578203,0.007069089354159728
Alcohol.Intake,-0.6083770364929018,0.33480586597153456,-1.8171038751890518,0.06986473954961495,Alcohol.Intake,rphB,0.06986473954961495,-1.2645965337971095,0.04784246081130594
Fibre.Intake,-0.05322617225156297,0.10234910480389108,-0.520045313083573,0.6032865943722205,Fibre.Intake,rphB,0.6032865943722205,-0.25383041766718945,0.14737807316406354
Vitamin.B1,1.562580608226783,0.7798895012253864,2.0035923111820435,0.04570880414768831,Vitamin.B1,rphB,0.04570880414768831,0.033997185825025866,3.09116403062854
Vitamin.B2,1.2511511402104598,0.6291619917321363,1.9885993697202444,0.04734667371951164,Vitamin.B2,rphB,0.04734667371951164,0.01799363641547269,2.4843086440054467
Vitamin.B3,0.1901559043614213,0.13085221880071907,1.4532111576267466,0.1468575024715761,Vitamin.B3,rphB,0.1468575024715761,-0.0663144444879881,0.4466262532108307
Vitamin.B6,0.3196727807568361,0.11834384956930097,2.7012200627261067,0.0071676245314560745,Vitamin.B6,rphB,0.0071676245314560745,0.08771883560100618,0.5516267259126659
Vitamin.B12,0.1386652474200971,0.07862916702217644,1.76353448308804,0.07848446596076167,Vitamin.B12,rphB,0.07848446596076167,-0.015447919943368721,0.2927784147835629
Vitamin.C,-0.021863807708555776,0.038193699727107455,-0.5724453997589094,0.5673042520158581,Vitamin.C,rphB,0.5673042520158581,-0.09672345917368638,0.05299584375657484
Vitamin.E.Tocopherol.Acetate,0.29746990644772836,0.32034467596901284,0.928593258333105,0.35359662825734883,Vitamin.E.Tocopherol.Acetate,rphB,0.35359662825734883,-0.33040565845153674,0.9253454713469935
Beta.Carotene,-9.60884020943686e-5,0.0011641952023377041,-0.08253633231044337,0.9342567650551974,Beta.Carotene,rphB,0.9342567650551974,-0.0023779109986762684,0.0021857341944875315
Folic.Acid,0.015270757547355972,0.02029866851880424,0.7523034101083762,0.45243945750362213,Folic.Acid,rphB,0.45243945750362213,-0.024514632749500342,0.05505614784421228
Folate,0.004876396778357102,0.010023405273362112,0.48650100892522635,0.6268472686371359,Folate,rphB,0.6268472686371359,-0.014769477557432634,0.02452227111414684
Iron,0.030893459946283647,0.05986344808190703,0.5160654946573451,0.6060795944387186,Iron,rphB,0.6060795944387186,-0.08643889829425414,0.14822581818682143
Zinc,0.12884744864501385,0.14415384490516797,0.8938190218219745,0.3719293977176452,Zinc,rphB,0.3719293977176452,-0.15369408736911538,0.4113889846591431
Selenium,-0.004919878455362688,0.019864969057505292,-0.24766605178797807,0.80451383122643,Selenium,rphB,0.80451383122643,-0.04385521780807306,0.03401546089734769
